item_id,annotator_id,label,category,timestamp
A393,r5,1,finance,2025-08-26T00:54:56
A393,r6,1,finance,2025-08-26T00:55:34
A394,r1,1,finance,2025-08-26T00:55:49
A394,r2,1,finance,2025-08-26T00:56:12
A394,r3,0,finance,2025-08-26T00:56:27
A394,r4,0,finance,2025-08-26T00:56:55
A394,r5,1,finance,2025-08-26T00:57:10
A394,r6,0,finance,2025-08-26T00:57:16
A395,r1,0,sports,2025-08-26T00:57:52
A395,r2,1,sports,2025-08-26T00:58:04
A395,r3,1,sports,2025-08-26T00:58:45
A395,r4,1,sports,2025-08-26T00:59:16
A395,r5,0,sports,2025-08-26T00:59:35
A395,r6,1,sports,2025-08-26T00:59:41
A396,r1,0,finance,2025-08-26T00:59:56
A396,r2,0,finance,2025-08-26T01:00:02
A396,r3,0,finance,2025-08-26T01:00:19
A396,r4,1,finance,2025-08-26T01:00:52
A396,r5,0,finance,2025-08-26T01:01:34
A396,r6,0,finance,2025-08-26T01:02:02
A397,r1,0,health,2025-08-26T01:02:13
A397,r2,1,health,2025-08-26T01:02:54
A397,r3,0,health,2025-08-26T01:03:01
A397,r4,0,health,2025-08-26T01:03:28
A397,r5,0,health,2025-08-26T01:03:36
A397,r6,1,health,2025-08-26T01:04:14
A398,r1,1,sports,2025-08-26T01:04:46
A398,r2,0,sports,2025-08-26T01:04:56
A398,r3,1,sports,2025-08-26T01:05:05
A398,r4,0,sports,2025-08-26T01:05:14
A398,r5,1,sports,2025-08-26T01:05:49
A398,r6,1,sports,2025-08-26T01:06:14
A399,r1,0,finance,2025-08-26T01:06:54
A399,r2,0,finance,2025-08-26T01:07:24
A399,r3,0,finance,2025-08-26T01:08:06
A399,r4,0,finance,2025-08-26T01:08:41
A399,r5,0,finance,2025-08-26T01:09:10
A399,r6,1,finance,2025-08-26T01:09:44
A400,r1,0,finance,2025-08-26T01:09:50
A400,r2,0,finance,2025-08-26T01:10:33
A400,r3,0,finance,2025-08-26T01:10:54
A400,r4,0,finance,2025-08-26T01:11:16
A400,r5,1,finance,2025-08-26T01:11:56
A400,r6,1,finance,2025-08-26T01:12:11
A401,r1,1,sports,2025-08-26T01:12:55
A401,r2,1,sports,2025-08-26T01:13:10
A401,r3,1,sports,2025-08-26T01:13:19
A401,r4,0,sports,2025-08-26T01:13:32
A401,r5,0,sports,2025-08-26T01:13:53
A401,r6,1,sports,2025-08-26T01:14:18
A402,r1,1,health,2025-08-26T01:14:30
A402,r2,1,health,2025-08-26T01:15:09
A402,r3,0,health,2025-08-26T01:15:23
A402,r4,0,health,2025-08-26T01:15:28
A402,r5,0,health,2025-08-26T01:15:53
A402,r6,1,health,2025-08-26T01:16:21
A403,r1,0,health,2025-08-26T01:16:51
A403,r2,1,health,2025-08-26T01:17:31
A403,r3,1,health,2025-08-26T01:18:13
A403,r4,0,health,2025-08-26T01:18:46
A403,r5,1,health,2025-08-26T01:19:14
A403,r6,1,health,2025-08-26T01:19:27
A404,r1,1,sports,2025-08-26T01:19:43
A404,r2,0,sports,2025-08-26T01:19:49
A404,r3,0,sports,2025-08-26T01:20:19
A404,r4,1,sports,2025-08-26T01:20:50
A404,r5,1,sports,2025-08-26T01:21:26
A404,r6,0,sports,2025-08-26T01:22:09
A405,r1,1,health,2025-08-26T01:22:27
A405,r2,0,health,2025-08-26T01:22:37
A405,r3,0,health,2025-08-26T01:23:20
A405,r4,1,health,2025-08-26T01:23:44
A405,r5,1,health,2025-08-26T01:24:14
A405,r6,1,health,2025-08-26T01:24:39
A406,r1,1,health,2025-08-26T01:25:23
A406,r2,1,health,2025-08-26T01:26:03
A406,r3,0,health,2025-08-26T01:26:27
A406,r4,0,health,2025-08-26T01:26:55
A406,r5,1,health,2025-08-26T01:27:32
A406,r6,1,health,2025-08-26T01:28:12
A407,r1,1,sports,2025-08-26T01:28:24
A407,r2,1,sports,2025-08-26T01:29:04
A407,r3,1,sports,2025-08-26T01:29:28
A407,r4,0,sports,2025-08-26T01:29:37
A407,r5,1,sports,2025-08-26T01:30:01
A407,r6,1,sports,2025-08-26T01:30:45
A408,r1,1,health,2025-08-26T01:31:07
A408,r2,1,health,2025-08-26T01:31:33
A408,r3,1,health,2025-08-26T01:32:13
A408,r4,0,health,2025-08-26T01:32:30
A408,r5,0,health,2025-08-26T01:32:51
A408,r6,1,health,2025-08-26T01:33:29
A409,r1,1,sports,2025-08-26T01:33:49
A409,r2,1,sports,2025-08-26T01:34:10
A409,r3,1,sports,2025-08-26T01:34:25
A409,r4,0,sports,2025-08-26T01:34:41
A409,r5,0,sports,2025-08-26T01:35:16
A409,r6,0,sports,2025-08-26T01:35:55
A410,r1,1,health,2025-08-26T01:36:36
A410,r2,0,health,2025-08-26T01:37:04
A410,r3,0,health,2025-08-26T01:37:21
A410,r4,1,health,2025-08-26T01:37:28
A410,r5,1,health,2025-08-26T01:37:36
A410,r6,1,health,2025-08-26T01:38:02
A411,r1,1,finance,2025-08-26T01:38:08
A411,r2,0,finance,2025-08-26T01:38:44
A411,r3,1,finance,2025-08-26T01:39:00
A411,r4,1,finance,2025-08-26T01:39:40
A411,r5,1,finance,2025-08-26T01:40:08
A411,r6,0,finance,2025-08-26T01:40:49
A412,r1,0,finance,2025-08-26T01:41:08
A412,r2,0,finance,2025-08-26T01:41:32
A412,r3,0,finance,2025-08-26T01:42:12
A412,r4,0,finance,2025-08-26T01:42:35
A412,r5,1,finance,2025-08-26T01:42:42
A412,r6,1,finance,2025-08-26T01:43:08
A413,r1,1,sports,2025-08-26T01:43:36
A413,r2,1,sports,2025-08-26T01:44:05
A413,r3,1,sports,2025-08-26T01:44:35
A413,r4,0,sports,2025-08-26T01:45:08
A413,r5,1,sports,2025-08-26T01:45:15
A413,r6,1,sports,2025-08-26T01:45:48
A414,r1,1,health,2025-08-26T01:46:32
A414,r2,1,health,2025-08-26T01:46:44
A414,r3,1,health,2025-08-26T01:47:00
A414,r4,1,health,2025-08-26T01:47:24
A414,r5,0,health,2025-08-26T01:47:32
A414,r6,1,health,2025-08-26T01:48:15
A415,r1,1,sports,2025-08-26T01:48:23
A415,r2,1,sports,2025-08-26T01:48:41
A415,r3,1,sports,2025-08-26T01:49:09
A415,r4,1,sports,2025-08-26T01:49:21
A415,r5,1,sports,2025-08-26T01:49:38
A415,r6,1,sports,2025-08-26T01:50:02
A416,r1,0,sports,2025-08-26T01:50:32
A416,r2,1,sports,2025-08-26T01:51:11
A416,r3,1,sports,2025-08-26T01:51:20
A416,r4,0,sports,2025-08-26T01:51:35
A416,r5,0,sports,2025-08-26T01:51:49
A416,r6,0,sports,2025-08-26T01:52:19
A417,r1,0,sports,2025-08-26T01:52:27
A417,r2,1,sports,2025-08-26T01:53:00
A417,r3,1,sports,2025-08-26T01:53:08
A417,r4,1,sports,2025-08-26T01:53:29
A417,r5,0,sports,2025-08-26T01:53:57
A417,r6,1,sports,2025-08-26T01:54:30
A418,r1,1,health,2025-08-26T01:54:42
A418,r2,1,health,2025-08-26T01:55:00
A418,r3,1,health,2025-08-26T01:55:19
A418,r4,1,health,2025-08-26T01:55:27
A418,r5,1,health,2025-08-26T01:55:59
A418,r6,1,health,2025-08-26T01:56:05
A419,r1,1,sports,2025-08-26T01:56:22
A419,r2,1,sports,2025-08-26T01:56:44
A419,r3,0,sports,2025-08-26T01:57:24
A419,r4,1,sports,2025-08-26T01:57:42
A419,r5,1,sports,2025-08-26T01:58:06
A419,r6,0,sports,2025-08-26T01:58:26
A420,r1,0,health,2025-08-26T01:58:59
A420,r2,1,health,2025-08-26T01:59:14
A420,r3,0,health,2025-08-26T01:59:58
A420,r4,1,health,2025-08-26T02:00:05
A420,r5,1,health,2025-08-26T02:00:33
A420,r6,1,health,2025-08-26T02:00:38
A421,r1,1,finance,2025-08-26T02:01:11
A421,r2,1,finance,2025-08-26T02:01:43
A421,r3,0,finance,2025-08-26T02:02:21
A421,r4,0,finance,2025-08-26T02:02:58
A421,r5,0,finance,2025-08-26T02:03:25
A421,r6,0,finance,2025-08-26T02:03:56
A422,r1,0,sports,2025-08-26T02:04:02
A422,r2,1,sports,2025-08-26T02:04:33
A422,r3,0,sports,2025-08-26T02:05:01
A422,r4,1,sports,2025-08-26T02:05:22
A422,r5,1,sports,2025-08-26T02:05:47
A422,r6,1,sports,2025-08-26T02:06:28
A423,r1,1,sports,2025-08-26T02:07:11
A423,r2,1,sports,2025-08-26T02:07:38
A423,r3,0,sports,2025-08-26T02:08:18
A423,r4,1,sports,2025-08-26T02:08:45
A423,r5,0,sports,2025-08-26T02:09:10
A423,r6,1,sports,2025-08-26T02:09:36
A424,r1,0,sports,2025-08-26T02:10:17
A424,r2,1,sports,2025-08-26T02:10:50
A424,r3,0,sports,2025-08-26T02:11:10
A424,r4,1,sports,2025-08-26T02:11:19
A424,r5,1,sports,2025-08-26T02:12:02
A424,r6,1,sports,2025-08-26T02:12:29
A425,r1,1,finance,2025-08-26T02:13:05
A425,r2,1,finance,2025-08-26T02:13:33
A425,r3,0,finance,2025-08-26T02:14:12
A425,r4,0,finance,2025-08-26T02:14:23
A425,r5,0,finance,2025-08-26T02:14:56
A425,r6,0,finance,2025-08-26T02:15:10
A426,r1,1,health,2025-08-26T02:15:49
A426,r2,0,health,2025-08-26T02:16:01
A426,r3,0,health,2025-08-26T02:16:28
A426,r4,0,health,2025-08-26T02:16:43
A426,r5,1,health,2025-08-26T02:17:20
A426,r6,1,health,2025-08-26T02:17:27
A427,r1,1,sports,2025-08-26T02:18:02
A427,r2,1,sports,2025-08-26T02:18:43
A427,r3,0,sports,2025-08-26T02:19:09
A427,r4,0,sports,2025-08-26T02:19:29
A427,r5,0,sports,2025-08-26T02:19:54
A427,r6,1,sports,2025-08-26T02:20:22
A428,r1,1,health,2025-08-26T02:20:31
A428,r2,1,health,2025-08-26T02:20:38
A428,r3,1,health,2025-08-26T02:21:06
A428,r4,0,health,2025-08-26T02:21:11
A428,r5,0,health,2025-08-26T02:21:37
A428,r6,1,health,2025-08-26T02:21:43
A429,r1,0,sports,2025-08-26T02:22:20
A429,r2,1,sports,2025-08-26T02:22:38
A429,r3,1,sports,2025-08-26T02:22:46
A429,r4,1,sports,2025-08-26T02:23:01
A429,r5,1,sports,2025-08-26T02:23:16
A429,r6,1,sports,2025-08-26T02:23:29
A430,r1,0,health,2025-08-26T02:24:06
A430,r2,0,health,2025-08-26T02:24:40
A430,r3,0,health,2025-08-26T02:25:01
A430,r4,1,health,2025-08-26T02:25:09
A430,r5,0,health,2025-08-26T02:25:27
A430,r6,1,health,2025-08-26T02:25:45
A431,r1,0,health,2025-08-26T02:26:11
A431,r2,1,health,2025-08-26T02:26:30
A431,r3,1,health,2025-08-26T02:27:10
A431,r4,1,health,2025-08-26T02:27:20
A431,r5,0,health,2025-08-26T02:27:27
A431,r6,1,health,2025-08-26T02:27:42
A432,r1,0,health,2025-08-26T02:28:07
A432,r2,1,health,2025-08-26T02:28:49
A432,r3,0,health,2025-08-26T02:29:18
A432,r4,1,health,2025-08-26T02:29:35
A432,r5,1,health,2025-08-26T02:29:58
A432,r6,1,health,2025-08-26T02:30:42
A433,r1,0,finance,2025-08-26T02:31:02
A433,r2,1,finance,2025-08-26T02:31:38
A433,r3,0,finance,2025-08-26T02:31:51
A433,r4,1,finance,2025-08-26T02:32:06
A433,r5,0,finance,2025-08-26T02:32:32
A433,r6,0,finance,2025-08-26T02:33:10
A434,r1,1,health,2025-08-26T02:33:26
A434,r2,0,health,2025-08-26T02:33:44
A434,r3,1,health,2025-08-26T02:34:22
A434,r4,1,health,2025-08-26T02:34:49
A434,r5,1,health,2025-08-26T02:35:33
A434,r6,1,health,2025-08-26T02:36:00
A435,r1,0,sports,2025-08-26T02:36:33
A435,r2,1,sports,2025-08-26T02:37:05
A435,r3,0,sports,2025-08-26T02:37:27
A435,r4,1,sports,2025-08-26T02:37:59
A435,r5,0,sports,2025-08-26T02:38:15
A435,r6,0,sports,2025-08-26T02:38:58
A436,r1,0,sports,2025-08-26T02:39:35
A436,r2,0,sports,2025-08-26T02:39:58
A436,r3,1,sports,2025-08-26T02:40:40
A436,r4,1,sports,2025-08-26T02:40:50
A436,r5,0,sports,2025-08-26T02:41:14
A436,r6,1,sports,2025-08-26T02:41:28
A437,r1,1,sports,2025-08-26T02:41:42
A437,r2,1,sports,2025-08-26T02:42:17
A437,r3,0,sports,2025-08-26T02:42:35
A437,r4,0,sports,2025-08-26T02:43:10
A437,r5,1,sports,2025-08-26T02:43:16
A437,r6,1,sports,2025-08-26T02:44:00
A438,r1,0,finance,2025-08-26T02:44:39
A438,r2,1,finance,2025-08-26T02:45:22
A438,r3,0,finance,2025-08-26T02:45:33
A438,r4,0,finance,2025-08-26T02:46:00
A438,r5,1,finance,2025-08-26T02:46:31
A438,r6,1,finance,2025-08-26T02:46:43
A439,r1,1,health,2025-08-26T02:46:54
A439,r2,1,health,2025-08-26T02:47:28
A439,r3,1,health,2025-08-26T02:48:08
A439,r4,0,health,2025-08-26T02:48:51
A439,r5,1,health,2025-08-26T02:49:11
A439,r6,1,health,2025-08-26T02:49:43
A440,r1,1,finance,2025-08-26T02:50:13
A440,r2,1,finance,2025-08-26T02:50:30
A440,r3,0,finance,2025-08-26T02:51:02
A440,r4,0,finance,2025-08-26T02:51:29
A440,r5,1,finance,2025-08-26T02:51:50
A440,r6,0,finance,2025-08-26T02:52:30
A441,r1,1,health,2025-08-26T02:53:10
A441,r2,0,health,2025-08-26T02:53:15
A441,r3,1,health,2025-08-26T02:53:21
A441,r4,1,health,2025-08-26T02:53:27
A441,r5,1,health,2025-08-26T02:54:09
A441,r6,1,health,2025-08-26T02:54:40
A442,r1,1,sports,2025-08-26T02:55:20
A442,r2,1,sports,2025-08-26T02:55:53
A442,r3,1,sports,2025-08-26T02:56:04
A442,r4,1,sports,2025-08-26T02:56:29
A442,r5,0,sports,2025-08-26T02:56:43
A442,r6,1,sports,2025-08-26T02:57:00
A443,r1,1,health,2025-08-26T02:57:35
A443,r2,1,health,2025-08-26T02:57:47
A443,r3,0,health,2025-08-26T02:58:13
A443,r4,1,health,2025-08-26T02:58:43
A443,r5,1,health,2025-08-26T02:59:06
A443,r6,0,health,2025-08-26T02:59:39
A444,r1,0,sports,2025-08-26T02:59:44
A444,r2,1,sports,2025-08-26T02:59:56
A444,r3,1,sports,2025-08-26T03:00:12
A444,r4,1,sports,2025-08-26T03:00:51
A444,r5,1,sports,2025-08-26T03:01:11
A444,r6,1,sports,2025-08-26T03:01:52
A445,r1,0,sports,2025-08-26T03:02:34
A445,r2,1,sports,2025-08-26T03:03:00
A445,r3,1,sports,2025-08-26T03:03:18
A445,r4,0,sports,2025-08-26T03:03:48
A445,r5,0,sports,2025-08-26T03:04:06
A445,r6,1,sports,2025-08-26T03:04:11
A446,r1,0,health,2025-08-26T03:04:30
A446,r2,1,health,2025-08-26T03:05:01
A446,r3,0,health,2025-08-26T03:05:34
A446,r4,1,health,2025-08-26T03:05:45
A446,r5,0,health,2025-08-26T03:06:27
A446,r6,1,health,2025-08-26T03:06:36
A447,r1,1,health,2025-08-26T03:06:46
A447,r2,1,health,2025-08-26T03:07:24
A447,r3,0,health,2025-08-26T03:07:30
A447,r4,0,health,2025-08-26T03:07:38
A447,r5,1,health,2025-08-26T03:07:47
A447,r6,1,health,2025-08-26T03:08:27
A448,r1,0,finance,2025-08-26T03:09:04
A448,r2,1,finance,2025-08-26T03:09:40
A448,r3,0,finance,2025-08-26T03:09:49
A448,r4,0,finance,2025-08-26T03:10:10
A448,r5,1,finance,2025-08-26T03:10:16
A448,r6,1,finance,2025-08-26T03:10:59
A449,r1,1,sports,2025-08-26T03:11:23
A449,r2,0,sports,2025-08-26T03:11:43
A449,r3,1,sports,2025-08-26T03:12:03
A449,r4,1,sports,2025-08-26T03:12:25
A449,r5,1,sports,2025-08-26T03:12:47
A449,r6,1,sports,2025-08-26T03:13:06
A450,r1,0,finance,2025-08-26T03:13:49
A450,r2,1,finance,2025-08-26T03:14:13
A450,r3,0,finance,2025-08-26T03:14:43
A450,r4,1,finance,2025-08-26T03:15:23
A450,r5,0,finance,2025-08-26T03:15:57
A450,r6,1,finance,2025-08-26T03:16:21
A451,r1,1,sports,2025-08-26T03:16:48
A451,r2,1,sports,2025-08-26T03:17:31
A451,r3,1,sports,2025-08-26T03:17:46
A451,r4,1,sports,2025-08-26T03:17:56
A451,r5,1,sports,2025-08-26T03:18:29
A451,r6,0,sports,2025-08-26T03:19:09
A452,r1,1,health,2025-08-26T03:19:47
A452,r2,0,health,2025-08-26T03:20:23
A452,r3,1,health,2025-08-26T03:21:02
A452,r4,0,health,2025-08-26T03:21:28
A452,r5,0,health,2025-08-26T03:22:11
A452,r6,1,health,2025-08-26T03:22:54
A453,r1,1,health,2025-08-26T03:23:24
A453,r2,1,health,2025-08-26T03:24:06
A453,r3,0,health,2025-08-26T03:24:42
A453,r4,1,health,2025-08-26T03:24:52
A453,r5,0,health,2025-08-26T03:25:02
A453,r6,0,health,2025-08-26T03:25:15
A454,r1,0,sports,2025-08-26T03:25:45
A454,r2,0,sports,2025-08-26T03:26:02
A454,r3,1,sports,2025-08-26T03:26:13
A454,r4,1,sports,2025-08-26T03:26:30
A454,r5,1,sports,2025-08-26T03:27:04
A454,r6,1,sports,2025-08-26T03:27:32
A455,r1,0,sports,2025-08-26T03:28:06
A455,r2,1,sports,2025-08-26T03:28:14
A455,r3,0,sports,2025-08-26T03:28:23
A455,r4,1,sports,2025-08-26T03:29:03
A455,r5,1,sports,2025-08-26T03:29:13
A455,r6,1,sports,2025-08-26T03:29:29
A456,r1,1,sports,2025-08-26T03:29:55
A456,r2,1,sports,2025-08-26T03:30:06
A456,r3,0,sports,2025-08-26T03:30:40
A456,r4,0,sports,2025-08-26T03:31:13
A456,r5,0,sports,2025-08-26T03:31:37
A456,r6,1,sports,2025-08-26T03:31:56
A457,r1,0,health,2025-08-26T03:32:35
A457,r2,1,health,2025-08-26T03:33:08
A457,r3,0,health,2025-08-26T03:33:27
A457,r4,1,health,2025-08-26T03:33:46
A457,r5,1,health,2025-08-26T03:34:01
A457,r6,1,health,2025-08-26T03:34:22
A458,r1,0,finance,2025-08-26T03:34:51
A458,r2,1,finance,2025-08-26T03:35:28
A458,r3,0,finance,2025-08-26T03:36:02
A458,r4,0,finance,2025-08-26T03:36:08
A458,r5,1,finance,2025-08-26T03:36:13
A458,r6,0,finance,2025-08-26T03:36:25
A459,r1,1,health,2025-08-26T03:36:44
A459,r2,1,health,2025-08-26T03:37:03
A459,r3,0,health,2025-08-26T03:37:25
A459,r4,1,health,2025-08-26T03:37:40
A459,r5,1,health,2025-08-26T03:37:45
A459,r6,0,health,2025-08-26T03:38:12
A460,r1,0,finance,2025-08-26T03:38:50
A460,r2,0,finance,2025-08-26T03:38:55
A460,r3,0,finance,2025-08-26T03:39:10
A460,r4,1,finance,2025-08-26T03:39:45
A460,r5,0,finance,2025-08-26T03:40:18
A460,r6,1,finance,2025-08-26T03:40:43
A461,r1,0,finance,2025-08-26T03:41:10
A461,r2,1,finance,2025-08-26T03:41:22
A461,r3,0,finance,2025-08-26T03:41:53
A461,r4,0,finance,2025-08-26T03:42:31
A461,r5,0,finance,2025-08-26T03:42:48
A461,r6,0,finance,2025-08-26T03:42:55
A462,r1,1,sports,2025-08-26T03:43:18
A462,r2,0,sports,2025-08-26T03:43:49
A462,r3,1,sports,2025-08-26T03:43:55
A462,r4,1,sports,2025-08-26T03:44:18
A462,r5,1,sports,2025-08-26T03:44:50
A462,r6,1,sports,2025-08-26T03:45:25
A463,r1,1,health,2025-08-26T03:45:38
A463,r2,1,health,2025-08-26T03:45:58
A463,r3,0,health,2025-08-26T03:46:16
A463,r4,1,health,2025-08-26T03:46:53
A463,r5,0,health,2025-08-26T03:47:06
A463,r6,0,health,2025-08-26T03:47:36
A464,r1,1,sports,2025-08-26T03:47:51
A464,r2,0,sports,2025-08-26T03:47:58
A464,r3,0,sports,2025-08-26T03:48:29
A464,r4,1,sports,2025-08-26T03:48:45
A464,r5,0,sports,2025-08-26T03:49:11
A464,r6,0,sports,2025-08-26T03:49:28
A465,r1,0,finance,2025-08-26T03:49:37
A465,r2,1,finance,2025-08-26T03:49:46
A465,r3,0,finance,2025-08-26T03:50:17
A465,r4,0,finance,2025-08-26T03:50:47
A465,r5,0,finance,2025-08-26T03:51:16
A465,r6,0,finance,2025-08-26T03:51:24
A466,r1,0,finance,2025-08-26T03:51:55
A466,r2,1,finance,2025-08-26T03:52:01
A466,r3,0,finance,2025-08-26T03:52:28
A466,r4,0,finance,2025-08-26T03:52:39
A466,r5,0,finance,2025-08-26T03:53:08
A466,r6,0,finance,2025-08-26T03:53:52
A467,r1,1,finance,2025-08-26T03:54:33
A467,r2,0,finance,2025-08-26T03:55:10
A467,r3,0,finance,2025-08-26T03:55:35
A467,r4,1,finance,2025-08-26T03:56:08
A467,r5,0,finance,2025-08-26T03:56:14
A467,r6,0,finance,2025-08-26T03:56:39
A468,r1,0,health,2025-08-26T03:56:49
A468,r2,1,health,2025-08-26T03:56:56
A468,r3,0,health,2025-08-26T03:57:04
A468,r4,1,health,2025-08-26T03:57:35
A468,r5,0,health,2025-08-26T03:58:00
A468,r6,0,health,2025-08-26T03:58:32
A469,r1,1,sports,2025-08-26T03:58:55
A469,r2,1,sports,2025-08-26T03:59:04
A469,r3,1,sports,2025-08-26T03:59:30
A469,r4,1,sports,2025-08-26T04:00:11
A469,r5,1,sports,2025-08-26T04:00:53
A469,r6,1,sports,2025-08-26T04:01:33
A470,r1,1,finance,2025-08-26T04:02:09
A470,r2,0,finance,2025-08-26T04:02:51
A470,r3,1,finance,2025-08-26T04:02:58
A470,r4,0,finance,2025-08-26T04:03:16
A470,r5,0,finance,2025-08-26T04:03:34
A470,r6,1,finance,2025-08-26T04:03:54
A471,r1,0,finance,2025-08-26T04:04:15
A471,r2,1,finance,2025-08-26T04:04:41
A471,r3,0,finance,2025-08-26T04:05:25
A471,r4,1,finance,2025-08-26T04:06:01
A471,r5,1,finance,2025-08-26T04:06:42
A471,r6,0,finance,2025-08-26T04:07:13
A472,r1,0,finance,2025-08-26T04:07:36
A472,r2,0,finance,2025-08-26T04:07:55
A472,r3,0,finance,2025-08-26T04:08:31
A472,r4,1,finance,2025-08-26T04:09:13
A472,r5,0,finance,2025-08-26T04:09:40
A472,r6,0,finance,2025-08-26T04:10:23
A473,r1,0,sports,2025-08-26T04:10:50
A473,r2,1,sports,2025-08-26T04:11:13
A473,r3,0,sports,2025-08-26T04:11:31
A473,r4,1,sports,2025-08-26T04:12:02
A473,r5,1,sports,2025-08-26T04:12:27
A473,r6,1,sports,2025-08-26T04:12:48
A474,r1,1,sports,2025-08-26T04:13:19
A474,r2,1,sports,2025-08-26T04:13:57
A474,r3,1,sports,2025-08-26T04:14:41
A474,r4,1,sports,2025-08-26T04:15:08
A474,r5,1,sports,2025-08-26T04:15:39
A474,r6,1,sports,2025-08-26T04:16:02
A475,r1,1,sports,2025-08-26T04:16:36
A475,r2,1,sports,2025-08-26T04:16:58
A475,r3,1,sports,2025-08-26T04:17:11
A475,r4,0,sports,2025-08-26T04:17:49
A475,r5,1,sports,2025-08-26T04:18:04
A475,r6,1,sports,2025-08-26T04:18:11
A476,r1,1,sports,2025-08-26T04:18:30
A476,r2,1,sports,2025-08-26T04:18:45
A476,r3,0,sports,2025-08-26T04:18:55
A476,r4,1,sports,2025-08-26T04:19:13
A476,r5,1,sports,2025-08-26T04:19:18
A476,r6,1,sports,2025-08-26T04:19:40
A477,r1,0,finance,2025-08-26T04:20:08
A477,r2,0,finance,2025-08-26T04:20:45
A477,r3,0,finance,2025-08-26T04:21:24
A477,r4,1,finance,2025-08-26T04:21:54
A477,r5,0,finance,2025-08-26T04:22:06
A477,r6,0,finance,2025-08-26T04:22:47
A478,r1,0,finance,2025-08-26T04:23:13
A478,r2,1,finance,2025-08-26T04:23:19
A478,r3,0,finance,2025-08-26T04:23:53
A478,r4,1,finance,2025-08-26T04:24:08
A478,r5,1,finance,2025-08-26T04:24:17
A478,r6,0,finance,2025-08-26T04:24:37
A479,r1,1,finance,2025-08-26T04:25:13
A479,r2,0,finance,2025-08-26T04:25:21
A479,r3,0,finance,2025-08-26T04:25:43
A479,r4,1,finance,2025-08-26T04:26:22
A479,r5,0,finance,2025-08-26T04:26:43
A479,r6,1,finance,2025-08-26T04:27:08
A480,r1,0,finance,2025-08-26T04:27:49
A480,r2,0,finance,2025-08-26T04:28:27
A480,r3,0,finance,2025-08-26T04:29:06
A480,r4,1,finance,2025-08-26T04:29:18
A480,r5,0,finance,2025-08-26T04:29:58
A480,r6,1,finance,2025-08-26T04:30:38
A481,r1,1,finance,2025-08-26T04:31:18
A481,r2,1,finance,2025-08-26T04:31:37
A481,r3,0,finance,2025-08-26T04:32:09
A481,r4,0,finance,2025-08-26T04:32:27
A481,r5,1,finance,2025-08-26T04:32:59
A481,r6,1,finance,2025-08-26T04:33:32
A482,r1,1,sports,2025-08-26T04:33:50
A482,r2,0,sports,2025-08-26T04:34:21
A482,r3,0,sports,2025-08-26T04:35:03
A482,r4,1,sports,2025-08-26T04:35:20
A482,r5,1,sports,2025-08-26T04:35:42
A482,r6,0,sports,2025-08-26T04:35:52
A483,r1,0,finance,2025-08-26T04:36:11
A483,r2,0,finance,2025-08-26T04:36:19
A483,r3,0,finance,2025-08-26T04:36:34
A483,r4,0,finance,2025-08-26T04:37:07
A483,r5,0,finance,2025-08-26T04:37:40
A483,r6,0,finance,2025-08-26T04:37:47
A484,r1,1,sports,2025-08-26T04:38:28
A484,r2,1,sports,2025-08-26T04:38:44
A484,r3,1,sports,2025-08-26T04:38:56
A484,r4,1,sports,2025-08-26T04:39:24
A484,r5,0,sports,2025-08-26T04:39:40
A484,r6,0,sports,2025-08-26T04:39:54
A485,r1,1,sports,2025-08-26T04:40:26
A485,r2,1,sports,2025-08-26T04:40:36
A485,r3,0,sports,2025-08-26T04:41:17
A485,r4,1,sports,2025-08-26T04:41:29
A485,r5,0,sports,2025-08-26T04:42:13
A485,r6,1,sports,2025-08-26T04:42:28
A486,r1,1,finance,2025-08-26T04:42:34
A486,r2,0,finance,2025-08-26T04:43:10
A486,r3,1,finance,2025-08-26T04:43:19
A486,r4,0,finance,2025-08-26T04:43:37
A486,r5,1,finance,2025-08-26T04:43:56
A486,r6,0,finance,2025-08-26T04:44:09
A487,r1,0,finance,2025-08-26T04:44:30
A487,r2,1,finance,2025-08-26T04:44:39
A487,r3,0,finance,2025-08-26T04:44:51
A487,r4,0,finance,2025-08-26T04:44:58
A487,r5,1,finance,2025-08-26T04:45:34
A487,r6,0,finance,2025-08-26T04:46:16
A488,r1,1,sports,2025-08-26T04:46:59
A488,r2,1,sports,2025-08-26T04:47:37
A488,r3,0,sports,2025-08-26T04:48:09
A488,r4,0,sports,2025-08-26T04:48:30
A488,r5,0,sports,2025-08-26T04:48:56
A488,r6,0,sports,2025-08-26T04:49:03
A489,r1,0,finance,2025-08-26T04:49:42
A489,r2,0,finance,2025-08-26T04:50:19
A489,r3,0,finance,2025-08-26T04:50:52
A489,r4,1,finance,2025-08-26T04:51:14
A489,r5,1,finance,2025-08-26T04:51:50
A489,r6,1,finance,2025-08-26T04:51:57
A490,r1,1,finance,2025-08-26T04:52:32
A490,r2,1,finance,2025-08-26T04:52:46
A490,r3,0,finance,2025-08-26T04:52:53
A490,r4,0,finance,2025-08-26T04:53:25
A490,r5,1,finance,2025-08-26T04:53:30
A490,r6,1,finance,2025-08-26T04:53:51
A491,r1,0,health,2025-08-26T04:54:07
A491,r2,1,health,2025-08-26T04:54:47
A491,r3,0,health,2025-08-26T04:55:09
A491,r4,1,health,2025-08-26T04:55:24
A491,r5,1,health,2025-08-26T04:55:40
